h,w,mode,left,right,a,b,result,visits,memo,seconds
5,1,empty,2,10,31,2,1,1,3,3e-08
5,1,empty,2,11,31,2,1,1,3,3e-08
5,1,empty,2,12,31,0,1,1,3,3e-08
5,1,empty,2,13,31,0,1,1,3,3e-08
5,1,empty,2,14,31,2,1,1,3,3e-08
5,1,empty,2,15,31,2,1,1,3,4e-08
5,1,empty,2,16,31,0,1,1,3,2e-08
5,1,empty,2,17,31,0,1,1,3,2e-08
5,1,empty,2,18,31,2,1,1,3,3e-08
5,1,empty,2,19,31,2,1,1,3,3e-08
5,1,empty,2,20,31,0,1,1,3,2e-08
5,1,empty,2,21,31,0,1,1,3,2e-08
5,1,empty,2,22,31,2,1,1,3,3e-08
5,1,empty,2,23,31,2,1,1,3,3e-08
5,1,empty,2,24,31,0,1,1,3,2e-08
5,1,empty,2,25,31,0,1,1,3,2e-08
5,1,empty,2,26,31,2,1,1,3,4e-08
5,1,empty,2,27,31,2,1,1,3,3e-08
5,1,empty,2,28,31,0,1,1,3,2e-08
5,1,empty,2,29,31,0,1,1,3,2e-08
5,1,empty,2,30,31,2,1,1,3,3e-08
5,1,empty,2,31,31,2,1,1,3,3e-08
5,1,empty,3,0,31,0,1,1,3,2e-08
5,1,empty,3,1,31,1,1,1,3,3e-08
5,1,empty,3,2,31,2,1,1,3,4e-08
5,1,empty,3,3,31,3,1,2,4,1.5e-07
5,1,empty,3,4,31,0,1,1,4,3e-08
5,1,empty,3,5,31,1,1,1,4,3e-08
5,1,empty,3,6,31,2,1,1,4,3e-08
5,1,empty,3,7,31,3,1,1,4,3e-08
5,1,empty,3,8,31,0,1,1,4,2e-08
5,1,empty,3,9,31,1,1,1,4,4e-08
5,1,empty,3,10,31,2,1,1,4,4e-08
5,1,empty,3,11,31,3,1,1,4,3e-08
5,1,empty,3,12,31,0,1,1,4,2e-08
5,1,empty,3,13,31,1,1,1,4,4e-08
5,1,empty,3,14,31,2,1,1,4,3e-08
5,1,empty,3,15,31,3,1,1,4,3e-08
5,1,empty,3,16,31,0,1,1,4,2e-08
5,1,empty,3,17,31,1,1,1,4,4e-08
5,1,empty,3,18,31,2,1,1,4,4e-08
5,1,empty,3,19,31,3,1,1,4,3e-08
5,1,empty,3,20,31,0,1,1,4,2e-08
5,1,empty,3,21,31,1,1,1,4,3e-08
5,1,empty,3,22,31,2,1,1,4,3e-08
5,1,empty,3,23,31,3,1,1,4,3e-08
5,1,empty,3,24,31,0,1,1,4,3e-08
5,1,empty,3,25,31,1,1,1,4,3e-08
5,1,empty,3,26,31,2,1,1,4,3e-08
5,1,empty,3,27,31,3,1,1,4,3e-08
5,1,empty,3,28,31,0,1,1,4,3e-08
5,1,empty,3,29,31,1,1,1,4,4e-08
5,1,empty,3,30,31,2,1,1,4,4e-08
5,1,empty,3,31,31,3,1,1,4,4.1e-08
5,1,empty,4,0,31,0,1,1,4,2e-08
5,1,empty,4,1,31,0,1,1,4,2e-08
5,1,empty,4,2,31,0,1,1,4,3e-08
5,1,empty,4,3,31,0,1,1,4,2e-08
5,1,empty,4,4,31,4,1,3,6,1.6e-07
5,1,empty,4,5,31,4,1,1,6,4e-08
5,1,empty,4,6,31,4,1,1,6,3e-08
5,1,empty,4,7,31,4,1,1,6,3e-08
5,1,empty,4,8,31,0,1,1,6,3e-08
5,1,empty,4,9,31,0,1,1,6,2e-08
5,1,empty,4,10,31,0,1,1,6,3e-08
5,1,empty,4,11,31,0,1,1,6,2e-08
5,1,empty,4,12,31,4,1,1,6,4e-08
5,1,empty,4,13,31,4,1,1,6,3e-08
5,1,empty,4,14,31,4,1,1,6,3e-08
5,1,empty,4,15,31,4,1,1,6,3e-08
5,1,empty,4,16,31,0,1,1,6,3e-08
5,1,empty,4,17,31,0,1,1,6,2e-08
5,1,empty,4,18,31,0,1,1,6,2e-08
5,1,empty,4,19,31,0,1,1,6,2e-08
5,1,empty,4,20,31,4,1,1,6,3e-08
5,1,empty,4,21,31,4,1,1,6,3e-08
5,1,empty,4,22,31,4,1,1,6,3e-08
5,1,empty,4,23,31,4,1,1,6,3e-08
5,1,empty,4,24,31,0,1,1,6,2e-08
5,1,empty,4,25,31,0,1,1,6,2e-08
5,1,empty,4,26,31,0,1,1,6,2e-08
5,1,empty,4,27,31,0,1,1,6,2e-08
5,1,empty,4,28,31,4,1,1,6,3.1e-08
5,1,empty,4,29,31,4,1,1,6,4e-08
5,1,empty,4,30,31,4,1,1,6,3e-08
5,1,empty,4,31,31,4,1,1,6,3e-08
5,1,empty,5,0,31,0,1,1,6,2e-08
5,1,empty,5,1,31,1,1,1,6,3e-08
5,1,empty,5,2,31,0,1,1,6,2e-08
5,1,empty,5,3,31,1,1,1,6,3e-08
5,1,empty,5,4,31,4,1,1,6,3e-08
5,1,empty,5,5,31,5,1,2,7,1.41e-07
5,1,empty,5,6,31,4,1,1,7,3e-08
5,1,empty,5,7,31,5,1,1,7,3e-08
5,1,empty,5,8,31,0,1,1,7,2e-08
5,1,empty,5,9,31,1,1,1,7,3e-08
5,1,empty,5,10,31,0,1,1,7,2e-08
5,1,empty,5,11,31,1,1,1,7,4e-08
5,1,empty,5,12,31,4,1,1,7,3e-08
5,1,empty,5,13,31,5,1,1,7,3e-08
5,1,empty,5,14,31,4,1,1,7,3e-08
5,1,empty,5,15,31,5,1,1,7,3e-08
5,1,empty,5,16,31,0,1,1,7,3e-08
5,1,empty,5,17,31,1,1,1,7,3e-08
5,1,empty,5,18,31,0,1,1,7,2e-08
5,1,empty,5,19,31,1,1,1,7,3e-08
5,1,empty,5,20,31,4,1,1,7,3e-08
5,1,empty,5,21,31,5,1,1,7,3e-08
5,1,empty,5,22,31,4,1,1,7,3e-08
5,1,empty,5,23,31,5,1,1,7,3e-08
5,1,empty,5,24,31,0,1,1,7,3e-08
5,1,empty,5,25,31,1,1,1,7,4e-08
5,1,empty,5,26,31,0,1,1,7,2e-08
5,1,empty,5,27,31,1,1,1,7,3.1e-08
5,1,empty,5,28,31,4,1,1,7,3e-08
5,1,empty,5,29,31,5,1,1,7,3e-08
5,1,empty,5,30,31,4,1,1,7,3e-08
5,1,empty,5,31,31,5,1,1,7,3e-08
5,1,empty,6,0,31,0,1,1,7,3e-08
5,1,empty,6,1,31,0,1,1,7,2e-08
5,1,empty,6,2,31,2,1,1,7,3e-08
5,1,empty,6,3,31,2,1,1,7,3e-08
5,1,empty,6,4,31,4,1,1,7,3e-08
5,1,empty,6,5,31,4,1,1,7,4e-08
5,1,empty,6,6,31,6,1,4,9,2.91e-07
5,1,empty,6,7,31,6,1,1,9,5e-08
5,1,empty,6,8,31,0,1,1,9,3e-08
5,1,empty,6,9,31,0,1,1,9,2e-08
5,1,empty,6,10,31,2,1,1,9,3e-08
5,1,empty,6,11,31,2,1,1,9,3e-08
5,1,empty,6,12,31,4,1,1,9,6e-08
5,1,empty,6,13,31,4,1,1,9,4e-08
5,1,empty,6,14,31,6,1,1,9,3e-08
5,1,empty,6,15,31,6,1,1,9,3e-08
5,1,empty,6,16,31,0,1,1,9,3.1e-08
5,1,empty,6,17,31,0,1,1,9,2e-08
5,1,empty,6,18,31,2,1,1,9,3e-08
5,1,empty,6,19,31,2,1,1,9,3e-08
5,1,empty,6,20,31,4,1,1,9,4e-08
5,1,empty,6,21,31,4,1,1,9,4e-08
5,1,empty,6,22,31,6,1,1,9,3e-08
5,1,empty,6,23,31,6,1,1,9,3e-08
5,1,empty,6,24,31,0,1,1,9,3e-08
5,1,empty,6,25,31,0,1,1,9,3e-08
5,1,empty,6,26,31,2,1,1,9,3e-08
5,1,empty,6,27,31,2,1,1,9,3e-08
5,1,empty,6,28,31,4,1,1,9,5e-08
5,1,empty,6,29,31,4,1,1,9,4e-08
5,1,empty,6,30,31,6,1,1,9,3e-08
5,1,empty,6,31,31,6,1,1,9,3e-08
5,1,empty,7,0,31,0,1,1,9,3.1e-08
5,1,empty,7,1,31,1,1,1,9,3e-08
5,1,empty,7,2,31,2,1,1,9,3e-08
5,1,empty,7,3,31,3,1,1,9,4e-08
5,1,empty,7,4,31,4,1,1,9,4e-08
5,1,empty,7,5,31,5,1,1,9,4.1e-08
5,1,empty,7,6,31,6,1,1,9,3e-08
5,1,empty,7,7,31,7,1,2,10,1.9e-07
5,1,empty,7,8,31,0,1,1,10,3e-08
5,1,empty,7,9,31,1,1,1,10,5e-08
5,1,empty,7,10,31,2,1,1,10,4e-08
5,1,empty,7,11,31,3,1,1,10,4e-08
5,1,empty,7,12,31,4,1,1,10,4e-08
5,1,empty,7,13,31,5,1,1,10,4e-08
5,1,empty,7,14,31,6,1,1,10,3e-08
5,1,empty,7,15,31,7,1,1,10,3e-08
5,1,empty,7,16,31,0,1,1,10,3e-08
5,1,empty,7,17,31,1,1,1,10,4e-08
5,1,empty,7,18,31,2,1,1,10,3e-08
5,1,empty,7,19,31,3,1,1,10,5e-08
5,1,empty,7,20,31,4,1,1,10,5e-08
5,1,empty,7,21,31,5,1,1,10,3e-08
5,1,empty,7,22,31,6,1,1,10,3e-08
5,1,empty,7,23,31,7,1,1,10,3e-08
5,1,empty,7,24,31,0,1,1,10,2e-08
5,1,empty,7,25,31,1,1,1,10,5e-08
5,1,empty,7,26,31,2,1,1,10,3e-08
5,1,empty,7,27,31,3,1,1,10,4e-08
5,1,empty,7,28,31,4,1,1,10,4e-08
5,1,empty,7,29,31,5,1,1,10,4e-08
5,1,empty,7,30,31,6,1,1,10,3e-08
5,1,empty,7,31,31,7,1,1,10,4e-08
5,1,empty,8,0,31,0,1,1,10,3e-08
5,1,empty,8,1,31,0,1,1,10,2e-08
5,1,empty,8,2,31,0,1,1,10,2e-08
5,1,empty,8,3,31,0,1,1,10,2e-08
5,1,empty,8,4,31,0,1,1,10,2e-08
5,1,empty,8,5,31,0,1,1,10,2e-08
5,1,empty,8,6,31,0,1,1,10,3e-08
5,1,empty,8,7,31,0,1,1,10,2e-08
5,1,empty,8,8,31,8,1,3,12,2.6e-07
5,1,empty,8,9,31,8,1,1,12,3e-08
5,1,empty,8,10,31,8,1,1,12,3.1e-08
5,1,empty,8,11,31,8,1,1,12,3e-08
5,1,empty,8,12,31,8,1,1,12,3e-08
5,1,empty,8,13,31,8,1,1,12,2e-08
5,1,empty,8,14,31,8,1,1,12,3e-08
5,1,empty,8,15,31,8,1,1,12,3e-08
5,1,empty,8,16,31,0,1,1,12,2e-08
5,1,empty,8,17,31,0,1,1,12,3e-08
5,1,empty,8,18,31,0,1,1,12,3e-08
5,1,empty,8,19,31,0,1,1,12,3e-08
5,1,empty,8,20,31,0,1,1,12,2e-08
5,1,empty,8,21,31,0,1,1,12,2e-08
5,1,empty,8,22,31,0,1,1,12,3e-08
5,1,empty,8,23,31,0,1,1,12,2e-08
5,1,empty,8,24,31,8,1,1,12,3e-08
5,1,empty,8,25,31,8,1,1,12,3e-08
5,1,empty,8,26,31,8,1,1,12,3e-08
5,1,empty,8,27,31,8,1,1,12,3e-08
5,1,empty,8,28,31,8,1,1,12,3e-08
5,1,empty,8,29,31,8,1,1,12,2e-08
5,1,empty,8,30,31,8,1,1,12,3e-08
5,1,empty,8,31,31,8,1,1,12,3e-08
5,1,empty,9,0,31,0,1,1,12,2e-08
5,1,empty,9,1,31,1,1,1,12,7e-08
5,1,empty,9,2,31,0,1,1,12,3.1e-08
5,1,empty,9,3,31,1,1,1,12,5e-08
5,1,empty,9,4,31,0,1,1,12,3e-08
5,1,empty,9,5,31,1,1,1,12,5e-08
5,1,empty,9,6,31,0,1,1,12,2e-08
5,1,empty,9,7,31,1,1,1,12,5e-08
5,1,empty,9,8,31,8,1,1,12,4e-08
5,1,empty,9,9,31,9,1,2,13,1.3e-07
5,1,empty,9,10,31,8,1,1,13,3e-08
5,1,empty,9,11,31,9,1,1,13,3e-08
5,1,empty,9,12,31,8,1,1,13,2e-08
5,1,empty,9,13,31,9,1,1,13,3e-08
5,1,empty,9,14,31,8,1,1,13,3e-08
5,1,empty,9,15,31,9,1,1,13,3e-08
5,1,empty,9,16,31,0,1,1,13,3e-08
5,1,empty,9,17,31,1,1,1,13,4.1e-08
5,1,empty,9,18,31,0,1,1,13,3e-08
5,1,empty,9,19,31,1,1,1,13,5e-08
5,1,empty,9,20,31,0,1,1,13,3e-08
5,1,empty,9,21,31,1,1,1,13,4e-08
5,1,empty,9,22,31,0,1,1,13,3e-08
5,1,empty,9,23,31,1,1,1,13,4e-08
5,1,empty,9,24,31,8,1,1,13,4e-08
5,1,empty,9,25,31,9,1,1,13,4e-08
5,1,empty,9,26,31,8,1,1,13,4e-08
5,1,empty,9,27,31,9,1,1,13,3e-08
5,1,empty,9,28,31,8,1,1,13,3e-08
5,1,empty,9,29,31,9,1,1,13,3e-08
5,1,empty,9,30,31,8,1,1,13,2e-08
5,1,empty,9,31,31,9,1,1,13,3e-08
5,1,empty,10,0,31,0,1,1,13,2e-08
5,1,empty,10,1,31,0,1,1,13,2e-08
5,1,empty,10,2,31,2,1,1,13,5e-08
5,1,empty,10,3,31,2,1,1,13,4e-08
5,1,empty,10,4,31,0,1,1,13,2e-08
5,1,empty,10,5,31,0,1,1,13,2e-08
5,1,empty,10,6,31,2,1,1,13,4e-08
5,1,empty,10,7,31,2,1,1,13,3e-08
5,1,empty,10,8,31,8,1,1,13,2e-08
5,1,empty,10,9,31,8,1,1,13,3.1e-08
5,1,empty,10,10,31,10,1,8,19,4.667e-06
5,1,empty,10,11,31,10,1,1,19,5e-08
5,1,empty,10,12,31,8,1,1,19,3e-08
5,1,empty,10,13,31,8,1,1,19,3e-08
5,1,empty,10,14,31,10,1,1,19,3e-08
5,1,empty,10,15,31,10,1,1,19,3e-08
5,1,empty,10,16,31,0,1,1,19,3e-08
5,1,empty,10,17,31,0,1,1,19,2e-08
5,1,empty,10,18,31,2,1,1,19,4e-08
5,1,empty,10,19,31,2,1,1,19,3e-08
5,1,empty,10,20,31,0,1,1,19,3e-08
5,1,empty,10,21,31,0,1,1,19,2e-08
5,1,empty,10,22,31,2,1,1,19,3e-08
5,1,empty,10,23,31,2,1,1,19,3e-08
5,1,empty,10,24,31,8,1,1,19,3e-08
5,1,empty,10,25,31,8,1,1,19,3e-08
5,1,empty,10,26,31,10,1,1,19,3e-08
5,1,empty,10,27,31,10,1,1,19,3e-08
5,1,empty,10,28,31,8,1,1,19,3e-08
5,1,empty,10,29,31,8,1,1,19,3e-08
5,1,empty,10,30,31,10,1,1,19,3e-08
5,1,empty,10,31,31,10,1,1,19,3e-08
5,1,empty,11,0,31,0,1,1,19,2e-08
5,1,empty,11,1,31,1,1,1,19,3.1e-08
5,1,empty,11,2,31,2,1,1,19,4e-08
5,1,empty,11,3,31,3,1,1,19,4e-08
5,1,empty,11,4,31,0,1,1,19,2e-08
5,1,empty,11,5,31,1,1,1,19,4e-08
5,1,empty,11,6,31,2,1,1,19,4e-08
5,1,empty,11,7,31,3,1,1,19,3e-08
5,1,empty,11,8,31,8,1,1,19,3e-08
5,1,empty,11,9,31,9,1,1,19,3e-08
5,1,empty,11,10,31,10,1,1,19,3e-08
5,1,empty,11,11,31,11,1,2,20,1.7e-07
5,1,empty,11,12,31,8,1,1,20,3e-08
5,1,empty,11,13,31,9,1,1,20,3e-08
5,1,empty,11,14,31,10,1,1,20,3e-08
5,1,empty,11,15,31,11,1,1,20,3e-08
5,1,empty,11,16,31,0,1,1,20,2e-08
5,1,empty,11,17,31,1,1,1,20,3e-08
5,1,empty,11,18,31,2,1,1,20,2.1e-08
5,1,empty,11,19,31,3,1,1,20,3e-08
5,1,empty,11,20,31,0,1,1,20,3e-08
5,1,empty,11,21,31,1,1,1,20,3e-08
5,1,empty,11,22,31,2,1,1,20,3e-08
5,1,empty,11,23,31,3,1,1,20,3e-08
5,1,empty,11,24,31,8,1,1,20,3e-08
5,1,empty,11,25,31,9,1,1,20,3e-08
5,1,empty,11,26,31,10,1,1,20,4e-08
5,1,empty,11,27,31,11,1,1,20,3.1e-08
5,1,empty,11,28,31,8,1,1,20,4e-08
5,1,empty,11,29,31,9,1,1,20,4e-08
5,1,empty,11,30,31,10,1,1,20,4e-08
5,1,empty,11,31,31,11,1,1,20,3e-08
5,1,empty,12,0,31,0,1,1,20,2e-08
5,1,empty,12,1,31,0,1,1,20,2e-08
5,1,empty,12,2,31,0,1,1,20,2e-08
5,1,empty,12,3,31,0,1,1,20,2e-08
5,1,empty,12,4,31,4,1,1,20,4.1e-08
5,1,empty,12,5,31,4,1,1,20,4e-08
5,1,empty,12,6,31,4,1,1,20,3e-08
5,1,empty,12,7,31,4,1,1,20,4e-08
5,1,empty,12,8,31,8,1,1,20,3e-08
5,1,empty,12,9,31,8,1,1,20,3e-08
5,1,empty,12,10,31,8,1,1,20,3e-08
5,1,empty,12,11,31,8,1,1,20,3e-08
5,1,empty,12,12,31,12,1,4,22,2.7e-07
5,1,empty,12,13,31,12,1,1,22,3e-08
5,1,empty,12,14,31,12,1,1,22,3e-08
5,1,empty,12,15,31,12,1,1,22,3e-08
5,1,empty,12,16,31,0,1,1,22,2e-08
5,1,empty,12,17,31,0,1,1,22,2e-08
5,1,empty,12,18,31,0,1,1,22,3e-08
5,1,empty,12,19,31,0,1,1,22,2e-08
5,1,empty,12,20,31,4,1,1,22,4e-08
5,1,empty,12,21,31,4,1,1,22,4e-08
5,1,empty,12,22,31,4,1,1,22,4e-08
5,1,empty,12,23,31,4,1,1,22,3e-08
5,1,empty,12,24,31,8,1,1,22,3e-08
5,1,empty,12,25,31,8,1,1,22,3e-08
5,1,empty,12,26,31,8,1,1,22,3e-08
5,1,empty,12,27,31,8,1,1,22,3e-08
5,1,empty,12,28,31,12,1,1,22,3e-08
5,1,empty,12,29,31,12,1,1,22,3e-08
5,1,empty,12,30,31,12,1,1,22,3e-08
5,1,empty,12,31,31,12,1,1,22,4.1e-08
5,1,empty,13,0,31,0,1,1,22,2e-08
5,1,empty,13,1,31,1,1,1,22,4e-08
5,1,empty,13,2,31,0,1,1,22,2e-08
5,1,empty,13,3,31,1,1,1,22,4e-08
5,1,empty,13,4,31,4,1,1,22,3e-08
5,1,empty,13,5,31,5,1,1,22,3e-08
5,1,empty,13,6,31,4,1,1,22,4e-08
5,1,empty,13,7,31,5,1,1,22,4e-08
5,1,empty,13,8,31,8,1,1,22,3e-08
5,1,empty,13,9,31,9,1,1,22,3e-08
5,1,empty,13,10,31,8,1,1,22,3e-08
5,1,empty,13,11,31,9,1,1,22,3e-08
5,1,empty,13,12,31,12,1,1,22,3e-08
5,1,empty,13,13,31,13,1,2,23,1.91e-07
5,1,empty,13,14,31,12,1,1,23,4e-08
5,1,empty,13,15,31,13,1,1,23,3e-08
5,1,empty,13,16,31,0,1,1,23,2e-08
5,1,empty,13,17,31,1,1,1,23,4e-08
5,1,empty,13,18,31,0,1,1,23,3.1e-08
5,1,empty,13,19,31,1,1,1,23,3e-08
5,1,empty,13,20,31,4,1,1,23,3e-08
5,1,empty,13,21,31,5,1,1,23,3e-08
5,1,empty,13,22,31,4,1,1,23,3e-08
5,1,empty,13,23,31,5,1,1,23,3e-08
5,1,empty,13,24,31,8,1,1,23,3e-08
5,1,empty,13,25,31,9,1,1,23,3e-08
5,1,empty,13,26,31,8,1,1,23,3e-08
5,1,empty,13,27,31,9,1,1,23,3e-08
5,1,empty,13,28,31,12,1,1,23,5e-08
5,1,empty,13,29,31,13,1,1,23,4e-08
5,1,empty,13,30,31,12,1,1,23,4e-08
5,1,empty,13,31,31,13,1,1,23,4e-08
5,1,empty,14,0,31,0,1,1,23,3e-08
5,1,empty,14,1,31,0,1,1,23,2e-08
5,1,empty,14,2,31,2,1,1,23,3e-08
5,1,empty,14,3,31,2,1,1,23,3e-08
5,1,empty,14,4,31,4,1,1,23,2e-08
5,1,empty,14,5,31,4,1,1,23,4e-08
5,1,empty,14,6,31,6,1,1,23,4e-08
5,1,empty,14,7,31,6,1,1,23,4e-08
5,1,empty,14,8,31,8,1,1,23,4e-08
5,1,empty,14,9,31,8,1,1,23,3e-08
5,1,empty,14,10,31,10,1,1,23,4e-08
5,1,empty,14,11,31,10,1,1,23,5e-08
5,1,empty,14,12,31,12,1,1,23,4e-08
5,1,empty,14,13,31,12,1,1,23,4e-08
5,1,empty,14,14,31,14,1,5,25,3e-07
5,1,empty,14,15,31,14,1,1,25,4e-08
5,1,empty,14,16,31,0,1,1,25,2e-08
5,1,empty,14,17,31,0,1,1,25,3e-08
5,1,empty,14,18,31,2,1,1,25,4e-08
5,1,empty,14,19,31,2,1,1,25,3e-08
5,1,empty,14,20,31,4,1,1,25,3.1e-08
5,1,empty,14,21,31,4,1,1,25,3e-08
5,1,empty,14,22,31,6,1,1,25,4e-08
5,1,empty,14,23,31,6,1,1,25,4e-08
5,1,empty,14,24,31,8,1,1,25,3e-08
5,1,empty,14,25,31,8,1,1,25,3e-08
5,1,empty,14,26,31,10,1,1,25,5e-08
5,1,empty,14,27,31,10,1,1,25,5e-08
5,1,empty,14,28,31,12,1,1,25,4e-08
5,1,empty,14,29,31,12,1,1,25,3e-08
5,1,empty,14,30,31,14,1,1,25,5e-08
5,1,empty,14,31,31,14,1,1,25,3e-08
5,1,empty,15,0,31,0,1,1,25,2e-08
5,1,empty,15,1,31,1,1,1,25,4e-08
5,1,empty,15,2,31,2,1,1,25,3e-08
5,1,empty,15,3,31,3,1,1,25,3e-08
5,1,empty,15,4,31,4,1,1,25,3e-08
5,1,empty,15,5,31,5,1,1,25,3e-08
5,1,empty,15,6,31,6,1,1,25,4e-08
5,1,empty,15,7,31,7,1,1,25,6e-08
5,1,empty,15,8,31,8,1,1,25,3e-08
5,1,empty,15,9,31,9,1,1,25,3e-08
5,1,empty,15,10,31,10,1,1,25,4e-08
5,1,empty,15,11,31,11,1,1,25,5e-08
5,1,empty,15,12,31,12,1,1,25,4e-08
5,1,empty,15,13,31,13,1,1,25,4e-08
5,1,empty,15,14,31,14,1,1,25,3e-08
5,1,empty,15,15,31,15,1,2,26,1.4e-07
5,1,empty,15,16,31,0,1,1,26,2e-08
5,1,empty,15,17,31,1,1,1,26,4e-08
5,1,empty,15,18,31,2,1,1,26,4e-08
5,1,empty,15,19,31,3,1,1,26,3e-08
5,1,empty,15,20,31,4,1,1,26,3e-08
5,1,empty,15,21,31,5,1,1,26,2e-08
5,1,empty,15,22,31,6,1,1,26,3e-08
5,1,empty,15,23,31,7,1,1,26,4e-08
5,1,empty,15,24,31,8,1,1,26,3e-08
5,1,empty,15,25,31,9,1,1,26,3e-08
5,1,empty,15,26,31,10,1,1,26,4e-08
5,1,empty,15,27,31,11,1,1,26,4e-08
5,1,empty,15,28,31,12,1,1,26,4e-08
5,1,empty,15,29,31,13,1,1,26,4e-08
5,1,empty,15,30,31,14,1,1,26,3e-08
5,1,empty,15,31,31,15,1,1,26,3.1e-08
5,1,empty,16,0,31,0,1,1,26,2e-08
5,1,empty,16,1,31,0,1,1,26,2e-08
5,1,empty,16,2,31,0,1,1,26,3e-08
5,1,empty,16,3,31,0,1,1,26,2e-08
5,1,empty,16,4,31,0,1,1,26,2e-08
5,1,empty,16,5,31,0,1,1,26,2e-08
5,1,empty,16,6,31,0,1,1,26,3e-08
5,1,empty,16,7,31,0,1,1,26,2e-08
5,1,empty,16,8,31,0,1,1,26,2e-08
5,1,empty,16,9,31,0,1,1,26,3e-08
5,1,empty,16,10,31,0,1,1,26,3e-08
5,1,empty,16,11,31,0,1,1,26,3e-08
5,1,empty,16,12,31,0,1,1,26,2e-08
5,1,empty,16,13,31,0,1,1,26,2.1e-08
5,1,empty,16,14,31,0,1,1,26,2e-08
5,1,empty,16,15,31,0,1,1,26,3e-08
5,1,empty,16,16,31,16,1,3,28,2.31e-07
5,1,empty,16,17,31,16,1,1,28,4e-08
5,1,empty,16,18,31,16,1,1,28,3e-08
5,1,empty,16,19,31,16,1,1,28,3e-08
5,1,empty,16,20,31,16,1,1,28,3e-08
