h,w,mode,left,right,a,b,result,visits,memo,seconds
5,4,empty,2,31,1048575,978686,1,175,12298,3.766e-06
5,4,empty,3,0,1048575,419447,1,2,12299,1.61e-07
5,4,empty,3,1,1048575,419455,1,2,12300,1.1e-07
5,4,empty,3,2,1048575,419575,1,2,12301,1.41e-07
5,4,empty,3,3,1048575,419583,1,2,12302,1.4e-07
5,4,empty,3,4,1048575,421495,1,2,12303,1.5e-07
5,4,empty,3,5,1048575,421503,1,2,12304,1.4e-07
5,4,empty,3,6,1048575,421623,1,2,12305,2.01e-07
5,4,empty,3,7,1048575,421631,1,2,12306,1.1e-07
5,4,empty,3,8,1048575,452215,1,2,12307,1.3e-07
5,4,empty,3,9,1048575,452223,1,2,12308,1.41e-07
5,4,empty,3,10,1048575,452343,1,2,12309,1.31e-07
5,4,empty,3,11,1048575,452351,1,2,12310,1.2e-07
5,4,empty,3,12,1048575,454263,1,2,12311,1.4e-07
5,4,empty,3,13,1048575,454271,1,2,12312,1.31e-07
5,4,empty,3,14,1048575,454391,1,2,12313,1.2e-07
5,4,empty,3,15,1048575,454399,1,2,12314,1.5e-07
5,4,empty,3,16,1048575,943735,1,2,12315,9e-08
5,4,empty,3,17,1048575,943743,1,2,12316,1.362e-06
5,4,empty,3,18,1048575,943863,1,2,12317,1.41e-07
5,4,empty,3,19,1048575,943871,1,2,12318,1.3e-07
5,4,empty,3,20,1048575,945783,1,2,12319,1e-07
5,4,empty,3,21,1048575,945791,1,2,12320,7e-08
5,4,empty,3,22,1048575,945911,1,2,12321,7e-08
5,4,empty,3,23,1048575,945919,1,2,12322,1.2e-07
5,4,empty,3,24,1048575,976503,1,2,12323,1.2e-07
5,4,empty,3,25,1048575,976511,1,2,12324,1.2e-07
5,4,empty,3,26,1048575,976631,1,2,12325,9e-08
5,4,empty,3,27,1048575,976639,1,2,12326,1.1e-07
5,4,empty,3,28,1048575,978551,1,2,12327,7e-08
5,4,empty,3,29,1048575,978559,1,2,12328,1.1e-07
5,4,empty,3,30,1048575,978679,1,2,12329,9e-08
5,4,empty,3,31,1048575,978687,1,2,12330,7.1e-08
5,4,empty,4,0,1048575,419686,1,451,12554,2.027e-05
5,4,empty,4,1,1048575,419694,1,743,12882,3.0615e-05
5,4,empty,4,2,1048575,419814,1,439,13079,1.8017e-05
5,4,empty,4,3,1048575,419822,1,226,13151,6.83e-06
5,4,empty,4,4,1048575,421734,1,557,13378,8.2011e-05
5,4,empty,4,5,1048575,421742,1,1121,13812,4.6829e-05
5,4,empty,4,6,1048575,421862,1,271,13901,1.0255e-05
5,4,empty,4,7,1048575,421870,1,196,13952,6.25e-06
5,4,empty,4,8,1048575,452454,1,683,14247,2.9373e-05
5,4,empty,4,9,1048575,452462,1,1167,14709,5.2137e-05
5,4,empty,4,10,1048575,452582,1,585,14944,2.2533e-05
5,4,empty,4,11,1048575,452590,1,292,15032,8.522e-06
5,4,empty,4,12,1048575,454502,1,392,15154,1.3851e-05
5,4,empty,4,13,1048575,454510,1,648,15339,2.078e-05
5,4,empty,4,14,1048575,454630,1,248,15407,9.184e-06
5,4,empty,4,15,1048575,454638,1,174,15446,4.256e-06
5,4,empty,4,16,1048575,943974,1,657,15736,6.9071e-05
5,4,empty,4,17,1048575,943982,1,1061,16149,4.5106e-05
5,4,empty,4,18,1048575,944102,1,836,16505,3.8627e-05
5,4,empty,4,19,1048575,944110,1,276,16587,8.873e-06
5,4,empty,4,20,1048575,946022,1,785,16877,3.0805e-05
5,4,empty,4,21,1048575,946030,1,1837,17564,7.533e-05
5,4,empty,4,22,1048575,946150,1,408,17694,1.6444e-05
5,4,empty,4,23,1048575,946158,1,241,17754,6.84e-06
5,4,empty,4,24,1048575,976742,1,395,17879,1.7155e-05
5,4,empty,4,25,1048575,976750,1,598,18049,2.1271e-05
5,4,empty,4,26,1048575,976870,1,512,18221,2.1461e-05
5,4,empty,4,27,1048575,976878,1,180,18264,5.268e-06
5,4,empty,4,28,1048575,978790,1,312,18342,1.0044e-05
5,4,empty,4,29,1048575,978798,1,510,18464,1.7155e-05
5,4,empty,4,30,1048575,978918,1,227,18515,6.179e-06
5,4,empty,4,31,1048575,978926,1,141,18542,2.994e-06
5,4,empty,5,0,1048575,419687,1,2,18543,1.9e-07
5,4,empty,5,1,1048575,419695,1,2,18544,1.7e-07
5,4,empty,5,2,1048575,419815,1,2,18545,1.4e-07
5,4,empty,5,3,1048575,419823,1,2,18546,1.272e-06
5,4,empty,5,4,1048575,421735,1,2,18547,1.7e-07
5,4,empty,5,5,1048575,421743,1,2,18548,1.5e-07
5,4,empty,5,6,1048575,421863,1,2,18549,9e-08
5,4,empty,5,7,1048575,421871,1,2,18550,9e-08
5,4,empty,5,8,1048575,452455,1,2,18551,1.1e-07
5,4,empty,5,9,1048575,452463,1,2,18552,7e-08
5,4,empty,5,10,1048575,452583,1,2,18553,1.4e-07
5,4,empty,5,11,1048575,452591,1,2,18554,1.2e-07
5,4,empty,5,12,1048575,454503,1,2,18555,1.1e-07
5,4,empty,5,13,1048575,454511,1,2,18556,9.1e-08
5,4,empty,5,14,1048575,454631,1,2,18557,1.6e-07
5,4,empty,5,15,1048575,454639,1,2,18558,1e-07
5,4,empty,5,16,1048575,943975,1,2,18559,1.2e-07
5,4,empty,5,17,1048575,943983,1,2,18560,1e-07
5,4,empty,5,18,1048575,944103,1,2,18561,1.2e-07
5,4,empty,5,19,1048575,944111,1,2,18562,1.2e-07
5,4,empty,5,20,1048575,946023,1,2,18563,8.1e-08
5,4,empty,5,21,1048575,946031,1,2,18564,1.5e-07
5,4,empty,5,22,1048575,946151,1,2,18565,1.3e-07
5,4,empty,5,23,1048575,946159,1,2,18566,1.11e-07
5,4,empty,5,24,1048575,976743,1,2,18567,1e-07
5,4,empty,5,25,1048575,976751,1,2,18568,1.5e-07
5,4,empty,5,26,1048575,976871,1,2,18569,1.1e-07
5,4,empty,5,27,1048575,976879,1,2,18570,1.11e-07
5,4,empty,5,28,1048575,978791,1,2,18571,1.1e-07
5,4,empty,5,29,1048575,978799,1,2,18572,9e-08
5,4,empty,5,30,1048575,978919,1,2,18573,1e-07
5,4,empty,5,31,1048575,978927,1,2,18574,1e-07
5,4,empty,6,0,1048575,419702,1,263,18664,1.1797e-05
5,4,empty,6,1,1048575,419710,1,424,18795,1.6765e-05
5,4,empty,6,2,1048575,419830,1,260,18877,5.456e-05
5,4,empty,6,3,1048575,419838,1,164,18917,8.373e-06
5,4,empty,6,4,1048575,421750,1,328,19014,1.2949e-05
5,4,empty,6,5,1048575,421758,1,597,19181,2.3214e-05
5,4,empty,6,6,1048575,421878,1,166,19219,9.814e-06
5,4,empty,6,7,1048575,421886,1,134,19245,7e-06
5,4,empty,6,8,1048575,452470,1,394,19370,6.9853e-05
5,4,empty,6,9,1048575,452478,1,615,19548,2.6238e-05
5,4,empty,6,10,1048575,452598,1,336,19649,1.376e-05
5,4,empty,6,11,1048575,452606,1,220,19702,8.202e-06
5,4,empty,6,12,1048575,454518,1,208,19750,8.192e-06
5,4,empty,6,13,1048575,454526,1,329,19822,1.0806e-05
5,4,empty,6,14,1048575,454646,1,144,19850,5.629e-06
5,4,empty,6,15,1048575,454654,1,113,19869,2.744e-06
5,4,empty,6,16,1048575,943990,1,362,19982,2.044e-05
5,4,empty,6,17,1048575,943998,1,568,20144,2.3074e-05
5,4,empty,6,18,1048575,944118,1,318,20238,1.3821e-05
5,4,empty,6,19,1048575,944126,1,205,20286,7.311e-06
5,4,empty,6,20,1048575,946038,1,441,20407,1.6033e-05
5,4,empty,6,21,1048575,946046,1,781,20612,2.7741e-05
5,4,empty,6,22,1048575,946166,1,209,20659,6.159e-06
5,4,empty,6,23,1048575,946174,1,171,20692,7.18e-06
5,4,empty,6,24,1048575,976758,1,194,20738,5.438e-06
5,4,empty,6,25,1048575,976766,1,307,20806,0.000320081
5,4,empty,6,26,1048575,976886,1,206,20854,7.661e-06
5,4,empty,6,27,1048575,976894,1,119,20876,3.295e-06
5,4,empty,6,28,1048575,978806,1,157,20906,4.386e-06
5,4,empty,6,29,1048575,978814,1,249,20952,8.011e-06
5,4,empty,6,30,1048575,978934,1,111,20970,2.835e-06
5,4,empty,6,31,1048575,978942,1,84,20982,1.913e-06
5,4,empty,7,0,1048575,419703,1,2,20983,1.6e-07
5,4,empty,7,1,1048575,419711,1,2,20984,1.5e-07
5,4,empty,7,2,1048575,419831,1,2,20985,1.5e-07
5,4,empty,7,3,1048575,419839,1,2,20986,2.51e-07
5,4,empty,7,4,1048575,421751,1,2,20987,1.51e-07
5,4,empty,7,5,1048575,421759,1,2,20988,1.6e-07
5,4,empty,7,6,1048575,421879,1,2,20989,1e-07
5,4,empty,7,7,1048575,421887,1,2,20990,8e-08
5,4,empty,7,8,1048575,452471,1,2,20991,1.61e-07
5,4,empty,7,9,1048575,452479,1,2,20992,2.11e-07
5,4,empty,7,10,1048575,452599,1,2,20993,8e-08
5,4,empty,7,11,1048575,452607,1,2,20994,1.5e-07
5,4,empty,7,12,1048575,454519,1,2,20995,1.31e-07
5,4,empty,7,13,1048575,454527,1,2,20996,8e-08
5,4,empty,7,14,1048575,454647,1,2,20997,7e-08
5,4,empty,7,15,1048575,454655,1,2,20998,1.71e-07
5,4,empty,7,16,1048575,943991,1,2,20999,1.3e-07
5,4,empty,7,17,1048575,943999,1,2,21000,1e-07
5,4,empty,7,18,1048575,944119,1,2,21001,1.2e-07
5,4,empty,7,19,1048575,944127,1,2,21002,9e-08
5,4,empty,7,20,1048575,946039,1,2,21003,1.3e-07
5,4,empty,7,21,1048575,946047,1,2,21004,1.7e-07
5,4,empty,7,22,1048575,946167,1,2,21005,7.1e-08
5,4,empty,7,23,1048575,946175,1,2,21006,1.5e-07
5,4,empty,7,24,1048575,976759,1,2,21007,1.3e-07
5,4,empty,7,25,1048575,976767,1,2,21008,9e-08
5,4,empty,7,26,1048575,976887,1,2,21009,1e-07
5,4,empty,7,27,1048575,976895,1,2,21010,7e-08
5,4,empty,7,28,1048575,978807,1,2,21011,1.7e-07
5,4,empty,7,29,1048575,978815,1,2,21012,9.1e-08
5,4,empty,7,30,1048575,978935,1,2,21013,1.3e-07
5,4,empty,7,31,1048575,978943,1,2,21014,1.2e-07
5,4,empty,8,0,1048575,423526,1,494,21248,2.2272e-05
5,4,empty,8,1,1048575,423534,1,803,21578,3.1697e-05
5,4,empty,8,2,1048575,423654,1,528,21801,2.3394e-05
5,4,empty,8,3,1048575,423662,1,237,21876,8.282e-06
5,4,empty,8,4,1048575,425574,1,632,22125,2.2514e-05
5,4,empty,8,5,1048575,425582,1,1362,22613,4.5737e-05
5,4,empty,8,6,1048575,425702,1,312,22713,1.0115e-05
5,4,empty,8,7,1048575,425710,1,219,22772,6.3e-06
5,4,empty,8,8,1048575,456294,1,729,23072,2.8191e-05
5,4,empty,8,9,1048575,456302,1,1197,23515,4.122e-05
5,4,empty,8,10,1048575,456422,1,759,23804,2.7681e-05
5,4,empty,8,11,1048575,456430,1,292,23890,8.112e-06
5,4,empty,8,12,1048575,458342,1,419,24015,1.355e-05
5,4,empty,8,13,1048575,458350,1,670,24197,2.074e-05
5,4,empty,8,14,1048575,458470,1,268,24267,7.902e-06
5,4,empty,8,15,1048575,458478,1,186,24309,4.156e-06
5,4,empty,8,16,1048575,947814,1,788,24636,3.393e-05
5,4,empty,8,17,1048575,947822,1,1252,25089,4.4686e-05
5,4,empty,8,18,1048575,947942,1,738,25369,2.8742e-05
5,4,empty,8,19,1048575,947950,1,292,25456,9.223e-06
5,4,empty,8,20,1048575,949862,1,955,25790,3.3289e-05
5,4,empty,8,21,1048575,949870,1,2169,26487,7.3638e-05
5,4,empty,8,22,1048575,949990,1,416,26612,1.383e-05
5,4,empty,8,23,1048575,949998,1,270,26682,8.222e-06
5,4,empty,8,24,1048575,980582,1,394,26798,1.5122e-05
5,4,empty,8,25,1048575,980590,1,602,26961,2.0761e-05
5,4,empty,8,26,1048575,980710,1,434,27083,1.5884e-05
5,4,empty,8,27,1048575,980718,1,182,27125,4.997e-06
5,4,empty,8,28,1048575,982630,1,344,27209,1.0345e-05
5,4,empty,8,29,1048575,982638,1,541,27331,1.4642e-05
5,4,empty,8,30,1048575,982758,1,222,27380,8.313e-06
5,4,empty,8,31,1048575,982766,1,155,27410,3.765e-06
5,4,empty,9,0,1048575,423527,1,2,27411,1.51e-07
5,4,empty,9,1,1048575,423535,1,2,27412,1.81e-07
5,4,empty,9,2,1048575,423655,1,2,27413,2.2e-07
5,4,empty,9,3,1048575,423663,1,2,27414,1.7e-07
5,4,empty,9,4,1048575,425575,1,2,27415,1.8e-07
5,4,empty,9,5,1048575,425583,1,2,27416,9e-08
5,4,empty,9,6,1048575,425703,1,2,27417,1.71e-07
5,4,empty,9,7,1048575,425711,1,2,27418,1.7e-07
5,4,empty,9,8,1048575,456295,1,2,27419,1.7e-07
5,4,empty,9,9,1048575,456303,1,2,27420,1.302e-06
5,4,empty,9,10,1048575,456423,1,2,27421,1.1e-07
5,4,empty,9,11,1048575,456431,1,2,27422,1.1e-07
5,4,empty,9,12,1048575,458343,1,2,27423,9.1e-08
5,4,empty,9,13,1048575,458351,1,2,27424,2.1e-07
5,4,empty,9,14,1048575,458471,1,2,27425,9e-08
5,4,empty,9,15,1048575,458479,1,2,27426,1.5e-07
5,4,empty,9,16,1048575,947815,1,2,27427,1.5e-07
5,4,empty,9,17,1048575,947823,1,2,27428,1.1e-07
5,4,empty,9,18,1048575,947943,1,2,27429,1.2e-07
5,4,empty,9,19,1048575,947951,1,2,27430,1.21e-07
5,4,empty,9,20,1048575,949863,1,2,27431,1.1e-07
5,4,empty,9,21,1048575,949871,1,2,27432,1.2e-07
5,4,empty,9,22,1048575,949991,1,2,27433,1.01e-07
5,4,empty,9,23,1048575,949999,1,2,27434,8e-08
5,4,empty,9,24,1048575,980583,1,2,27435,7e-08
5,4,empty,9,25,1048575,980591,1,2,27436,1.1e-07
5,4,empty,9,26,1048575,980711,1,2,27437,7e-08
5,4,empty,9,27,1048575,980719,1,2,27438,1.31e-07
5,4,empty,9,28,1048575,982631,1,2,27439,1e-07
5,4,empty,9,29,1048575,982639,1,2,27440,9e-08
5,4,empty,9,30,1048575,982759,1,2,27441,1.2e-07
5,4,empty,9,31,1048575,982767,1,2,27442,9e-08
5,4,empty,10,0,1048575,423542,1,519,27643,2.2453e-05
5,4,empty,10,1,1048575,423550,1,1121,28033,0.00025863
5,4,empty,10,2,1048575,423670,1,780,28331,3.4511e-05
5,4,empty,10,3,1048575,423678,1,341,28432,1.2458e-05
5,4,empty,10,4,1048575,425590,1,705,28670,2.8953e-05
5,4,empty,10,5,1048575,425598,1,3549,29894,0.000127358
5,4,empty,10,6,1048575,425718,1,519,30053,1.8548e-05
5,4,empty,10,7,1048575,425726,1,313,30133,9.654e-06
5,4,empty,10,8,1048575,456310,1,731,30385,3.1817e-05
5,4,empty,10,9,1048575,456318,1,2550,31253,9.2837e-05
5,4,empty,10,10,1048575,456438,1,1028,31609,4.1431e-05
5,4,empty,10,11,1048575,456446,1,409,31723,1.2689e-05
5,4,empty,10,12,1048575,458358,1,477,31851,1.6464e-05
5,4,empty,10,13,1048575,458366,1,1488,32233,4.8261e-05
5,4,empty,10,14,1048575,458486,1,426,32339,1.8257e-05
5,4,empty,10,15,1048575,458494,1,268,32397,7.821e-06
5,4,empty,10,16,1048575,947830,1,795,32671,3.2438e-05
5,4,empty,10,17,1048575,947838,1,1694,33199,6.7149e-05
5,4,empty,10,18,1048575,947958,1,1092,33586,8.0489e-05
5,4,empty,10,19,1048575,947966,1,408,33701,1.5203e-05
5,4,empty,10,20,1048575,949878,1,1029,34015,4.0369e-05
5,4,empty,10,21,1048575,949886,1,126130,83475,0.00717353
5,4,empty,10,22,1048575,950006,1,752,83695,4.1572e-05
5,4,empty,10,23,1048575,950014,1,119247,125901,0.00747211
5,4,empty,10,24,1048575,980598,1,375,125998,2.041e-05
5,4,empty,10,25,1048575,980606,1,1244,126306,5.4921e-05
5,4,empty,10,26,1048575,980726,1,627,126471,2.9173e-05
5,4,empty,10,27,1048575,980734,1,263,126529,1.2018e-05
5,4,empty,10,28,1048575,982646,1,393,126617,9.4779e-05
5,4,empty,10,29,1048575,982654,1,51184,145718,0.00283299
5,4,empty,10,30,1048575,982774,1,354,145792,2.096e-05
5,4,empty,10,31,1048575,982782,1,64656,167689,0.00345028
5,4,empty,11,0,1048575,423543,1,2,167690,2.2e-07
5,4,empty,11,1,1048575,423551,1,2,167691,1.9e-07
5,4,empty,11,2,1048575,423671,1,2,167692,1.5e-07
5,4,empty,11,3,1048575,423679,1,2,167693,2.3e-07
5,4,empty,11,4,1048575,425591,1,2,167694,1.1e-07
5,4,empty,11,5,1048575,425599,1,2,167695,1.5e-07
5,4,empty,11,6,1048575,425719,1,2,167696,2.3e-07
5,4,empty,11,7,1048575,425727,1,2,167697,1.3e-07
5,4,empty,11,8,1048575,456311,1,2,167698,1.3e-07
5,4,empty,11,9,1048575,456319,1,2,167699,2.81e-07
5,4,empty,11,10,1048575,456439,1,2,167700,2.41e-07
5,4,empty,11,11,1048575,456447,1,2,167701,1.61e-07
5,4,empty,11,12,1048575,458359,1,2,167702,1.6e-07
5,4,empty,11,13,1048575,458367,1,2,167703,3.7e-07
5,4,empty,11,14,1048575,458487,1,2,167704,2.7e-07
5,4,empty,11,15,1048575,458495,1,2,167705,1.9e-07
5,4,empty,11,16,1048575,947831,1,2,167706,3.01e-07
5,4,empty,11,17,1048575,947839,1,2,167707,1e-07
5,4,empty,11,18,1048575,947959,1,2,167708,1.672e-06
5,4,empty,11,19,1048575,947967,1,2,167709,1.6e-07
5,4,empty,11,20,1048575,949879,1,2,167710,2e-07
5,4,empty,11,21,1048575,949887,1,79962,197555,0.00732077
5,4,empty,11,22,1048575,950007,1,2,197556,2.11e-07
5,4,empty,11,23,1048575,950015,0,345212,311912,0.0203636
5,4,empty,11,24,1048575,980599,1,2,311913,3.1e-07
5,4,empty,11,25,1048575,980607,1,2,311914,2.21e-07
5,4,empty,11,26,1048575,980727,1,2,311915,2.5e-07
5,4,empty,11,27,1048575,980735,1,2,311916,3.81e-07
5,4,empty,11,28,1048575,982647,1,2,311917,3.5e-07
5,4,empty,11,29,1048575,982655,1,30367,323075,0.00241282
5,4,empty,11,30,1048575,982775,1,2,323076,4.31e-07
5,4,empty,11,31,1048575,982783,0,135401,368914,0.0231071
5,4,empty,12,0,1048575,423782,1,246,368997,1.6224e-05
5,4,empty,12,1,1048575,423790,1,375,369110,2.3004e-05
5,4,empty,12,2,1048575,423910,1,239,369186,1.4842e-05
5,4,empty,12,3,1048575,423918,1,142,369221,6.399e-06
5,4,empty,12,4,1048575,425830,1,306,369311,1.6795e-05
5,4,empty,12,5,1048575,425838,1,531,369456,3.0435e-05
5,4,empty,12,6,1048575,425958,1,157,369494,5.999e-06
5,4,empty,12,7,1048575,425966,1,118,369518,3.816e-06
5,4,empty,12,8,1048575,456550,1,341,369622,1.9679e-05
5,4,empty,12,9,1048575,456558,1,511,369763,2.756e-05
5,4,empty,12,10,1048575,456678,1,298,369851,1.6184e-05
5,4,empty,12,11,1048575,456686,1,183,369894,8.653e-06
5,4,empty,12,12,1048575,458598,1,183,369934,7.501e-06
5,4,empty,12,13,1048575,458606,1,273,369990,1.2078e-05
5,4,empty,12,14,1048575,458726,1,131,370016,5.828e-06
5,4,empty,12,15,1048575,458734,1,94,370032,2.995e-06
5,4,empty,12,16,1048575,948070,1,347,370140,2.2533e-05
5,4,empty,12,17,1048575,948078,1,518,370286,2.7831e-05
5,4,empty,12,18,1048575,948198,1,294,370374,4.2072e-05
5,4,empty,12,19,1048575,948206,1,181,370417,1.0275e-05
5,4,empty,12,20,1048575,950118,1,421,370533,2.2052e-05
5,4,empty,12,21,1048575,950126,1,713,370718,3.8076e-05
5,4,empty,12,22,1048575,950246,1,199,370765,7.201e-06
5,4,empty,12,23,1048575,950254,1,154,370796,6.68e-06
5,4,empty,12,24,1048575,980838,1,180,370838,1.0495e-05
5,4,empty,12,25,1048575,980846,1,265,370895,1.371e-05
5,4,empty,12,26,1048575,980966,1,186,370939,9.765e-06
5,4,empty,12,27,1048575,980974,1,101,370958,3.475e-06
5,4,empty,12,28,1048575,982886,1,145,370985,6.7e-06
5,4,empty,12,29,1048575,982894,1,215,371023,8.012e-06
5,4,empty,12,30,1048575,983014,1,106,371041,4.637e-06
5,4,empty,12,31,1048575,983022,1,74,371052,3.025e-06
5,4,empty,13,0,1048575,423783,1,2,371053,2.1e-07
5,4,empty,13,1,1048575,423791,1,2,371054,1.7e-07
5,4,empty,13,2,1048575,423911,1,2,371055,2.5e-07
5,4,empty,13,3,1048575,423919,1,2,371056,1.5e-07
5,4,empty,13,4,1048575,425831,1,2,371057,1.3e-07
5,4,empty,13,5,1048575,425839,1,2,371058,1.102e-06
5,4,empty,13,6,1048575,425959,1,2,371059,2.71e-07
5,4,empty,13,7,1048575,425967,1,2,371060,1.5e-07
5,4,empty,13,8,1048575,456551,1,2,371061,1.3e-07
5,4,empty,13,9,1048575,456559,1,2,371062,2.3e-07
5,4,empty,13,10,1048575,456679,1,2,371063,1.2e-07
5,4,empty,13,11,1048575,456687,1,2,371064,1.21e-07
5,4,empty,13,12,1048575,458599,1,2,371065,1.5e-07
5,4,empty,13,13,1048575,458607,1,2,371066,5.31e-07
5,4,empty,13,14,1048575,458727,1,2,371067,1.2e-07
5,4,empty,13,15,1048575,458735,1,2,371068,1.01e-07
5,4,empty,13,16,1048575,948071,1,2,371069,1e-07
5,4,empty,13,17,1048575,948079,1,2,371070,1e-07
5,4,empty,13,18,1048575,948199,1,2,371071,8e-08
